,index,height $\mu m$,linear regression,Yi,absolute height,square height
236,236,-1.28,-7.686974989473239,6.406974989473238,6.406974989473238,41.0493285157356
237,237,-1.28,-7.687558468603138,6.4075584686031375,6.4075584686031375,41.056805528567786
238,238,-1.28,-7.688141947733037,6.408141947733037,6.408141947733037,41.06428322229576
239,239,-1.6,-7.688725426862936,6.088725426862936,6.088725426862936,37.072577323727245
240,240,-1.6,-7.689308905992835,6.089308905992835,6.089308905992835,37.07968295260366
241,241,-1.6,-7.689892385122735,6.0898923851227345,6.0898923851227345,37.086789262375866
242,242,-1.6,-7.690475864252634,6.0904758642526335,6.0904758642526335,37.093896253043866
243,243,-1.6,-7.691059343382533,6.091059343382533,6.091059343382533,37.10100392460765
244,244,-1.6,-7.691642822512432,6.091642822512432,6.091642822512432,37.10811227706723
245,245,-1.6,-7.692226301642331,6.092226301642331,6.092226301642331,37.11522131042259
246,246,-1.6,-7.69280978077223,6.09280978077223,6.09280978077223,37.12233102467375
247,247,-1.28,-7.6933932599021295,6.413393259902129,6.413393259902129,41.13161310615806
248,248,-1.28,-7.693976739032029,6.413976739032028,6.413976739032028,41.13909760884393
249,249,-1.28,-7.694560218161928,6.4145602181619275,6.4145602181619275,41.1465827924256
250,250,-1.28,-7.695143697291827,6.4151436972918265,6.4151436972918265,41.15406865690304
251,251,-1.28,-7.695727176421726,6.415727176421726,6.415727176421726,41.16155520227629
252,252,-1.28,-7.696310655551626,6.416310655551626,6.416310655551626,41.16904242854533
253,253,-1.28,-7.696894134681525,6.416894134681525,6.416894134681525,41.176530335710154
254,254,-1.28,-7.697477613811424,6.417477613811424,6.417477613811424,41.184018923770765
255,255,-1.28,-7.698061092941323,6.418061092941323,6.418061092941323,41.19150819272717
256,256,-1.28,-7.698644572071222,6.418644572071222,6.418644572071222,41.19899814257936
257,257,-0.96,-7.699228051201121,6.739228051201121,6.739228051201121,45.417194726096064
258,258,-0.96,-7.69981153033102,6.73981153033102,6.73981153033102,45.42505946438297
259,259,-0.96,-7.7003950094609195,6.7403950094609195,6.7403950094609195,45.43292488356567
260,260,-0.96,-7.700978488590819,6.740978488590819,6.740978488590819,45.440790983644156
261,261,-0.96,-7.701561967720718,6.741561967720718,6.741561967720718,45.44865776461844
262,262,-0.96,-7.702145446850617,6.742145446850617,6.742145446850617,45.4565252264885
263,263,-0.96,-7.702728925980516,6.742728925980516,6.742728925980516,45.46439336925436
264,264,-0.96,-7.703312405110416,6.743312405110416,6.743312405110416,45.47226219291602
265,265,-0.96,-7.703895884240315,6.743895884240315,6.743895884240315,45.48013169747346
266,266,-0.96,-7.704479363370214,6.744479363370214,6.744479363370214,45.48800188292669
267,267,-0.96,-7.705062842500113,6.745062842500113,6.745062842500113,45.495872749275705
268,268,-0.96,-7.705646321630012,6.745646321630012,6.745646321630012,45.503744296520516
269,269,-0.96,-7.706229800759911,6.746229800759911,6.746229800759911,45.511616524661115
270,270,-0.32,-7.70681327988981,7.38681327988981,7.38681327988981,54.56501043195645
271,271,-0.96,-7.707396759019709,6.7473967590197095,6.7473967590197095,45.52736302362968
272,272,-0.96,-7.7079802381496085,6.747980238149609,6.747980238149609,45.535237294457644
273,273,-0.32,-7.708563717279508,7.388563717279507,7.388563717279507,54.59087380429917
274,274,-0.32,-7.709147196409407,7.389147196409406,7.389147196409406,54.59949629020499
275,275,-0.32,-7.709730675539306,7.3897306755393055,7.3897306755393055,54.6081194570066
276,276,-0.32,-7.710314154669206,7.3903141546692055,7.3903141546692055,54.616743304704016
277,277,-0.32,-7.710897633799105,7.390897633799105,7.390897633799105,54.625367833297204
278,278,-0.32,-7.711481112929004,7.391481112929004,7.391481112929004,54.63399304278618
279,279,-0.32,-7.712064592058903,7.392064592058903,7.392064592058903,54.64261893317095
280,280,-0.32,-7.712648071188802,7.392648071188802,7.392648071188802,54.65124550445151
281,281,-0.32,-7.713231550318701,7.393231550318701,7.393231550318701,54.65987275662786
282,282,-0.32,-7.7138150294486,7.3938150294486,7.3938150294486,54.668500689700004
283,283,0.0,-7.714398508578499,7.714398508578499,7.714398508578499,59.51194434915818
284,284,0.0,-7.7149819877083985,7.7149819877083985,7.7149819877083985,59.52094707066503
285,285,0.0,-7.715565466838298,7.715565466838298,7.715565466838298,59.52995047306768
286,286,0.0,-7.716148945968197,7.716148945968197,7.716148945968197,59.538954556366114
287,287,0.0,-7.716732425098096,7.716732425098096,7.716732425098096,59.54795932056034
288,288,0.0,-7.717315904227996,7.717315904227996,7.717315904227996,59.55696476565037
289,289,0.0,-7.717899383357895,7.717899383357895,7.717899383357895,59.56597089163618
290,290,0.0,-7.718482862487794,7.718482862487794,7.718482862487794,59.57497769851777
291,291,0.0,-7.719066341617693,7.719066341617693,7.719066341617693,59.58398518629515
292,292,0.0,-7.719649820747592,7.719649820747592,7.719649820747592,59.59299335496833
293,293,0.0,-7.720233299877491,7.720233299877491,7.720233299877491,59.6020022045373
294,294,0.0,-7.72081677900739,7.72081677900739,7.72081677900739,59.61101173500205
295,295,0.0,-7.721400258137289,7.721400258137289,7.721400258137289,59.6200219463626
296,296,0.32,-7.7219837372671885,8.041983737267188,8.041983737267188,64.67350243046992
297,297,0.32,-7.7225672163970875,8.042567216397087,8.042567216397087,64.68288743026518
298,298,0.32,-7.723150695526987,8.043150695526986,8.043150695526986,64.69227311095624
299,299,0.32,-7.723734174656887,8.043734174656887,8.043734174656887,64.70165947254311
300,300,0.32,-7.724317653786786,8.044317653786786,8.044317653786786,64.71104651502574
301,301,0.32,-7.724901132916685,8.044901132916685,8.044901132916685,64.72043423840417
302,302,0.32,-7.725484612046584,8.045484612046584,8.045484612046584,64.72982264267837
303,303,0.32,-7.726068091176483,8.046068091176483,8.046068091176483,64.73921172784837
304,304,0.32,-7.726651570306382,8.046651570306382,8.046651570306382,64.74860149391417
305,305,0.32,-7.727235049436281,8.047235049436281,8.047235049436281,64.75799194087575
306,306,0.32,-7.72781852856618,8.04781852856618,8.04781852856618,64.76738306873312
307,307,0.32,-7.728402007696079,8.04840200769608,8.04840200769608,64.77677487748629
308,308,0.32,-7.728985486825978,8.048985486825979,8.048985486825979,64.78616736713523
309,309,0.32,-7.7295689659558775,8.049568965955878,8.049568965955878,64.79556053767998
310,310,0.32,-7.730152445085777,8.050152445085777,8.050152445085777,64.80495438912051
311,311,0.32,-7.730735924215677,8.050735924215676,8.050735924215676,64.81434892145684
312,312,0.0,-7.731319403345576,7.731319403345576,7.731319403345576,59.77329971654779
313,313,0.0,-7.731902882475475,7.731902882475475,7.731902882475475,59.78232218403255
314,314,0.0,-7.732486361605374,7.732486361605374,7.732486361605374,59.791345332413115
315,315,0.0,-7.733069840735273,7.733069840735273,7.733069840735273,59.80036916168946
316,316,0.0,-7.733653319865172,7.733653319865172,7.733653319865172,59.8093936718616
317,317,0.0,-7.734236798995071,7.734236798995071,7.734236798995071,59.818418862929526
318,318,-0.32,-7.73482027812497,7.41482027812497,7.41482027812497,54.97955975689326
319,319,-0.32,-7.735403757254869,7.415403757254869,7.415403757254869,54.988212883109625
320,320,-0.32,-7.735987236384768,7.415987236384768,7.415987236384768,54.99686669022179
321,321,-0.96,-7.7365707155146675,6.7765707155146675,6.7765707155146675,45.92191066237097
322,322,-1.28,-7.7371541946445666,6.457154194644566,6.457154194644566,41.694840293415915
323,323,-1.28,-7.7377376737744665,6.457737673774466,6.457737673774466,41.70237586328606
