,index,height $\mu m$,linear regression,Yi,absolute height,square height
59,59,-0.32,-0.36806248426746374,0.048062484267463734,0.048062484267463734,0.002310002393960199
60,60,-0.32,-0.3663431781890915,0.046343178189091505,0.046343178189091505,0.0021476901646658867
61,61,-0.32,-0.3646238721107192,0.04462387211071922,0.04462387211071922,0.0019912899621538247
62,62,-0.32,-0.362904566032347,0.04290456603234699,0.04290456603234699,0.0018408017864240233
63,63,-0.32,-0.36118525995397477,0.04118525995397476,0.04118525995397476,0.0016962256374764772
64,64,-0.32,-0.35946595387560254,0.03946595387560253,0.03946595387560253,0.0015575615153111866
65,65,-0.32,-0.3577466477972303,0.037746647797230304,0.037746647797230304,0.0014248094199281513
66,66,-0.32,-0.356027341718858,0.03602734171885802,0.03602734171885802,0.0012979693513273675
67,67,-0.32,-0.3543080356404858,0.03430803564048579,0.03430803564048579,0.0011770413095088432
68,68,-0.32,-0.3525887295621135,0.032588729562113505,0.032588729562113505,0.0010620252944725708
69,69,-0.32,-0.3508694234837413,0.030869423483741276,0.030869423483741276,0.0009529213062185574
70,70,-0.32,-0.34915011740536905,0.029150117405369047,0.029150117405369047,0.0008497293447467995
71,71,-0.32,-0.3474308113269968,0.027430811326996818,0.027430811326996818,0.0007524494100572969
72,72,-0.32,-0.3457115052486246,0.02571150524862459,0.02571150524862459,0.0006610815021500497
73,73,-0.32,-0.3439921991702523,0.023992199170252304,0.023992199170252304,0.0005756256210250553
74,74,-0.32,-0.3422728930918801,0.022272893091880075,0.022272893091880075,0.0004960817666823192
75,75,-0.32,-0.3405535870135078,0.02055358701350779,0.02055358701350779,0.0004224499391218361
76,76,-0.32,-0.33883428093513557,0.01883428093513556,0.01883428093513556,0.00035473013834361086
77,77,-0.32,-0.33711497485676334,0.017114974856763332,0.017114974856763332,0.000292922364347641
78,78,-0.32,-0.3353956687783911,0.015395668778391103,0.015395668778391103,0.00023702661713392658
79,79,-0.32,-0.3336763627000189,0.013676362700018874,0.013676362700018874,0.00018704289670246754
80,80,-0.32,-0.3319570566216466,0.011957056621646589,0.011957056621646589,0.00014297120305326253
81,81,-0.32,-0.33023775054327437,0.01023775054327436,0.01023775054327436,0.00010481153618631445
82,82,-0.32,-0.3285184444649021,0.008518444464902075,0.008518444464902075,7.25638961016208e-05
83,83,-0.32,-0.32679913838652985,0.006799138386529846,0.006799138386529846,4.622828279918368e-05
84,84,-0.96,-0.3250798323081576,-0.6349201676918423,0.6349201676918423,0.4031236193418372
85,85,-0.96,-0.3233605262297854,-0.6366394737702146,0.6366394737702146,0.40530981956241574
86,86,-0.96,-0.32164122015141317,-0.6383587798485868,0.6383587798485868,0.4075019318097765
87,87,-0.96,-0.3199219140730409,-0.640078085926959,0.640078085926959,0.40969995608391957
88,88,-0.96,-0.31820260799466865,-0.6417973920053313,0.6417973920053313,0.4119038923848448
89,89,-0.96,-0.31648330191629637,-0.6435166980837036,0.6435166980837036,0.4141137407125525
90,90,-0.96,-0.31476399583792414,-0.6452360041620758,0.6452360041620758,0.4163295010670423
91,91,-0.96,-0.3130446897595519,-0.6469553102404481,0.6469553102404481,0.4185511734483144
92,92,-0.96,-0.3113253836811797,-0.6486746163188203,0.6486746163188203,0.4207787578563687
93,93,-0.96,-0.30960607760280745,-0.6503939223971925,0.6503939223971925,0.42301225429120526
94,94,-0.96,-0.30788677152443517,-0.6521132284755649,0.6521132284755649,0.4252516627528242
95,95,-0.96,-0.30616746544606294,-0.6538325345539371,0.6538325345539371,0.4274969832412253
96,96,-0.96,-0.30444815936769065,-0.6555518406323093,0.6555518406323093,0.42974821575640865
97,97,-0.96,-0.3027288532893184,-0.6572711467106815,0.6572711467106815,0.4320053602983743
98,98,-0.96,-0.3010095472109462,-0.6589904527890538,0.6589904527890538,0.4342684168671221
99,99,-0.96,-0.29929024113257396,-0.660709758867426,0.660709758867426,0.4365373854626522
100,100,-0.32,-0.29757093505420174,-0.02242906494579827,0.02242906494579827,0.0005030629543428368
101,101,-0.32,-0.29585162897582945,-0.024148371024170556,0.024148371024170556,0.0005831438231210001
102,102,-0.32,-0.2941323228974572,-0.025867677102542785,0.025867677102542785,0.0006691367186814163
103,103,-0.32,-0.29241301681908494,-0.02758698318091507,0.02758698318091507,0.000761041641024091
104,104,-0.32,-0.2906937107407127,-0.0293062892592873,0.0293062892592873,0.0008588585901490181
105,105,-0.32,-0.2889744046623405,-0.03102559533765953,0.03102559533765953,0.0009625875660562007
106,106,-0.32,-0.28725509858396825,-0.03274490141603176,0.03274490141603176,0.0010722285687456386
107,107,-0.96,-0.285535792505596,-0.6744642074944039,0.6744642074944039,0.45490196719105436
108,108,-0.32,-0.28381648642722374,-0.03618351357277627,0.03618351357277627,0.0013092466544712847
109,109,-0.32,-0.2820971803488515,-0.0379028196511485,0.0379028196511485,0.001436623737507489
110,110,-0.32,-0.2803778742704792,-0.039622125729520785,0.039622125729520785,0.001569912847325953
111,111,-0.32,-0.278658568192107,-0.041341431807893014,0.041341431807893014,0.0017091139839266682
112,112,-0.32,-0.27693926211373476,-0.04306073788626524,0.04306073788626524,0.0018542271473096388
113,113,-0.32,-0.27521995603536253,-0.04478004396463747,0.04478004396463747,0.002005252337474865
114,114,-0.32,-0.2735006499569903,-0.0464993500430097,0.0464993500430097,0.0021621895544223463
115,115,-0.32,-0.271781343878618,-0.048218656121381986,0.048218656121381986,0.0023250387981520884
116,116,-0.32,-0.2700620378002458,-0.049937962199754216,0.049937962199754216,0.002493800068664081
117,117,-0.32,-0.2683427317218735,-0.0516572682781265,0.0516572682781265,0.0026684733659583346
118,118,-0.32,-0.2666234256435013,-0.05337657435649873,0.05337657435649873,0.0028490586900348377
119,119,-0.32,-0.26490411956512905,-0.05509588043487096,0.05509588043487096,0.0030355560408935967
120,120,-0.32,-0.2631848134867568,-0.05681518651324319,0.05681518651324319,0.003227965418534611
121,121,-0.32,-0.2614655074083846,-0.05853449259161542,0.05853449259161542,0.00342628682295788
122,122,-0.32,-0.2597462013300123,-0.0602537986699877,0.0602537986699877,0.0036305202541634116
123,123,-0.32,-0.2580268952516401,-0.06197310474835993,0.06197310474835993,0.0038406657121511922
124,124,-0.32,-0.2563075891732678,-0.06369241082673222,0.06369241082673222,0.004056723196921235
125,125,-0.32,-0.25458828309489556,-0.06541171690510444,0.06541171690510444,0.004278692708473527
126,126,-0.32,-0.25286897701652333,-0.06713102298347667,0.06713102298347667,0.004506574246808073
127,127,-0.32,-0.2511496709381511,-0.0688503290618489,0.0688503290618489,0.004740367811924876
128,128,-0.32,-0.24943036485977885,-0.07056963514022116,0.07056963514022116,0.004980073403823937
129,129,-0.32,-0.2477110587814066,-0.07228894121859342,0.07228894121859342,0.005225691022505254
130,130,-0.32,-0.24599175270303436,-0.07400824729696565,0.07400824729696565,0.005477220667968823
131,131,-0.32,-0.2442724466246621,-0.0757275533753379,0.0757275533753379,0.005734662340214651
132,132,-0.32,-0.24255314054628987,-0.07744685945371013,0.07744685945371013,0.005998016039242731
133,133,-0.32,-0.24083383446791762,-0.07916616553208239,0.07916616553208239,0.00626728176505307
134,134,-0.32,-0.2391145283895454,-0.08088547161045462,0.08088547161045462,0.00654245951764566
135,135,-0.32,-0.23739522231117313,-0.08260477768882687,0.08260477768882687,0.0068235492970205106
136,136,-0.32,-0.23567591623280087,-0.08432408376719913,0.08432408376719913,0.007110551103177616
137,137,-0.32,-0.23395661015442865,-0.08604338984557136,0.08604338984557136,0.007403464936116972
138,138,-0.32,-0.2322373040760564,-0.08776269592394362,0.08776269592394362,0.00770229079583859
139,139,-0.32,-0.23051799799768416,-0.08948200200231585,0.08948200200231585,0.008007028682342458
140,140,-0.32,-0.2287986919193119,-0.0912013080806881,0.0912013080806881,0.008317678595628585
141,141,-0.32,-0.22707938584093967,-0.09292061415906033,0.09292061415906033,0.008634240535696964
142,142,-0.32,-0.22536007976256742,-0.09463992023743259,0.09463992023743259,0.008956714502547604
143,143,-0.32,-0.22364077368419516,-0.09635922631580485,0.09635922631580485,0.009285100496180497
144,144,-0.32,-0.22192146760582293,-0.09807853239417708,0.09807853239417708,0.009619398516595642
145,145,-0.32,-0.22020216152745067,-0.09979783847254933,0.09979783847254933,0.009959608563793047
146,146,-0.32,-0.21848285544907842,-0.10151714455092159,0.10151714455092159,0.010305730637772709
147,147,-0.32,-0.2167635493707062,-0.10323645062929382,0.10323645062929382,0.01065776473853462
148,148,-0.32,-0.21504424329233396,-0.10495575670766605,0.10495575670766605,0.011015710866078787
149,149,-0.32,-0.21332493721396173,-0.10667506278603828,0.10667506278603828,0.011379569020405208
150,150,-0.32,-0.21160563113558944,-0.10839436886441056,0.10839436886441056,0.011749339201513899
151,151,-0.32,-0.20988632505721722,-0.11011367494278279,0.11011367494278279,0.012125021409404831
152,152,-0.32,-0.208167018978845,-0.11183298102115502,0.11183298102115502,0.012506615644078019
153,153,-0.32,-0.2064477129004727,-0.1135522870995273,0.1135522870995273,0.012894121905533476
154,154,-0.32,-0.20472840682210047,-0.11527159317789953,0.11527159317789953,0.013287540193771175
155,155,-0.32,-0.20300910074372824,-0.11699089925627176,0.11699089925627176,0.01368687050879113
156,156,-0.32,-0.20128979466535601,-0.11871020533464399,0.11871020533464399,0.01409211285059334
157,157,-0.32,-0.19957048858698373,-0.12042951141301628,0.12042951141301628,0.014503267219177818
158,158,-0.32,-0.1978511825086115,-0.1221488174913885,0.1221488174913885,0.01492033361454454
159,159,-0.32,-0.19613187643023927,-0.12386812356976074,0.12386812356976074,0.015343312036693516
160,160,-0.32,-0.194412570351867,-0.12558742964813302,0.12558742964813302,0.01577220248562476
161,161,-0.32,-0.19269326427349476,-0.12730673572650525,0.12730673572650525,0.01620700496133825
162,162,-0.32,-0.19097395819512253,-0.12902604180487748,0.12902604180487748,0.01664771946383399
163,163,-0.32,-0.1892546521167503,-0.1307453478832497,0.1307453478832497,0.01709434599311199
164,164,-0.32,-0.18753534603837801,-0.132464653961622,0.132464653961622,0.01754688454917226
165,165,-0.32,-0.18581603996000579,-0.13418396003999422,0.13418396003999422,0.018005335132014764
166,166,-0.32,-0.18409673388163356,-0.13590326611836645,0.13590326611836645,0.01846969774163953
167,167,-0.32,-0.18237742780326127,-0.13762257219673873,0.13762257219673873,0.018939972378046566
168,168,-0.32,-0.18065812172488904,-0.13934187827511096,0.13934187827511096,0.01941615904123584
169,169,-0.32,-0.1789388156465168,-0.1410611843534832,0.1410611843534832,0.01989825773120737
170,170,-0.32,-0.17721950956814458,-0.14278049043185542,0.14278049043185542,0.020386268447961157
171,171,-0.32,-0.1755002034897723,-0.1444997965102277,0.1444997965102277,0.020880191191497217
172,172,-0.32,-0.17378089741140007,-0.14621910258859994,0.14621910258859994,0.021380025961815513
173,173,-0.32,-0.17206159133302784,-0.14793840866697217,0.14793840866697217,0.021885772758916067
174,174,-0.32,-0.17034228525465556,-0.14965771474534445,0.14965771474534445,0.022397431582798888
175,175,-0.32,-0.16862297917628333,-0.15137702082371668,0.15137702082371668,0.022915002433463953
176,176,-0.32,-0.1669036730979111,-0.1530963269020889,0.1530963269020889,0.02343848531091127
177,177,-0.32,-0.16518436701953887,-0.15481563298046114,0.15481563298046114,0.023967880215140847
178,178,-0.32,-0.16346506094116658,-0.15653493905883342,0.15653493905883342,0.024503187146152693
179,179,-0.32,-0.16174575486279436,-0.15825424513720565,0.15825424513720565,0.02504440610394678
180,180,-0.32,-0.16002644878442213,-0.15997355121557788,0.15997355121557788,0.02559153708852312
181,181,-0.32,-0.15830714270604984,-0.16169285729395017,0.16169285729395017,0.026144580099881732
182,182,-0.96,-0.1565878366276776,-0.8034121633723224,0.8034121633723224,0.6454711042545952
183,183,-0.32,-0.15486853054930538,-0.16513146945069462,0.16513146945069462,0.027268402202945692
184,184,-0.32,-0.15314922447093315,-0.16685077552906685,0.16685077552906685,0.027839181294651055
185,185,-0.96,-0.15142991839256087,-0.808570081607439,0.808570081607439,0.6537855768706606
186,186,-0.96,-0.14971061231418864,-0.8102893876858113,0.8102893876858113,0.656568891796247
187,187,-0.96,-0.1479913062358164,-0.8120086937641835,0.8120086937641835,0.6593581187486155
188,188,-0.96,-0.14627200015744413,-0.8137279998425558,0.8137279998425558,0.6621532577277666
189,189,-0.96,-0.1445526940790719,-0.8154473059209281,0.8154473059209281,0.6649543087336997
190,190,-0.96,-0.14283338800069967,-0.8171666119993003,0.8171666119993003,0.667761271766415
191,191,-0.96,-0.14111408192232744,-0.8188859180776725,0.8188859180776725,0.6705741468259127
192,192,-0.96,-0.13939477584395515,-0.8206052241560449,0.8206052241560449,0.6733929339121927
193,193,-0.96,-0.13767546976558293,-0.8223245302344171,0.8223245302344171,0.6762176330252547
194,194,-0.96,-0.1359561636872107,-0.8240438363127893,0.8240438363127893,0.6790482441650991
195,195,-0.96,-0.1342368576088384,-0.8257631423911616,0.8257631423911616,0.6818847673317258
196,196,-0.96,-0.13251755153046618,-0.8274824484695338,0.8274824484695338,0.6847272025251346
197,197,-0.96,-0.13079824545209395,-0.829201754547906,0.829201754547906,0.6875755497453258
198,198,-0.96,-0.12907893937372172,-0.8309210606262782,0.8309210606262782,0.6904298089922991
199,199,-0.96,-0.12735963329534944,-0.8326403667046505,0.8326403667046505,0.6932899802660548
200,200,-0.96,-0.1256403272169772,-0.8343596727830227,0.8343596727830227,0.6961560635665927
201,201,-0.96,-0.12392102113860498,-0.8360789788613949,0.8360789788613949,0.6990280588939128
202,202,-0.32,-0.1222017150602327,-0.1977982849397673,0.1977982849397673,0.03912416152511338
203,203,-0.96,-0.12048240898186047,-0.8395175910181395,0.8395175910181395,0.7047897856289002
204,204,-0.32,-0.11876310290348824,-0.20123689709651177,0.20123689709651177,0.040496288753032066
205,205,-0.96,-0.11704379682511601,-0.842956203174884,0.842956203174884,0.7105751604710162
206,206,-0.32,-0.11532449074674372,-0.20467550925325628,0.20467550925325628,0.0418920640880798
207,207,-0.32,-0.1136051846683715,-0.2063948153316285,0.2063948153316285,0.04259881979577704
208,208,-0.32,-0.11188587858999927,-0.20811412141000074,0.20811412141000074,0.04331148753025653
209,209,-0.32,-0.11016657251162698,-0.20983342748837303,0.20983342748837303,0.0440300672915183
210,210,-0.32,-0.10844726643325475,-0.21155273356674525,0.21155273356674525,0.04475455907956231
211,211,-0.32,-0.10672796035488252,-0.21327203964511748,0.21327203964511748,0.04548496289438857
212,212,-0.32,-0.1050086542765103,-0.2149913457234897,0.2149913457234897,0.04622127873599708
213,213,-0.32,-0.10328934819813801,-0.216710651801862,0.216710651801862,0.046963506604387875
214,214,-0.32,-0.10157004211976578,-0.21842995788023423,0.21842995788023423,0.047711646499560896
215,215,-0.32,-0.09985073604139355,-0.22014926395860646,0.22014926395860646,0.04846569842151618
216,216,-0.32,-0.09813142996302127,-0.22186857003697874,0.22186857003697874,0.04922566237025374
217,217,-0.32,-0.09641212388464904,-0.22358787611535097,0.22358787611535097,0.04999153834577353
218,218,-0.32,-0.09469281780627681,-0.2253071821937232,0.2253071821937232,0.05076332634807558
219,219,-0.32,-0.09297351172790458,-0.22702648827209543,0.22702648827209543,0.05154102637715988
220,220,-0.32,-0.0912542056495323,-0.2287457943504677,0.2287457943504677,0.05232463843302647
221,221,-0.32,-0.08953489957116006,-0.23046510042883994,0.23046510042883994,0.05311416251567528
222,222,-0.32,-0.08781559349278784,-0.23218440650721217,0.23218440650721217,0.05390959862510635
223,223,-0.32,-0.08609628741441555,-0.23390371258558446,0.23390371258558446,0.0547109467613197
224,224,-0.32,-0.08437698133604332,-0.23562301866395668,0.23562301866395668,0.05551820692431528
225,225,-0.32,-0.08265767525767109,-0.23734232474232891,0.23734232474232891,0.05633137911409312
226,226,-0.32,-0.08093836917929886,-0.23906163082070114,0.23906163082070114,0.057150463330653205
227,227,-0.32,-0.07921906310092658,-0.24078093689907343,0.24078093689907343,0.05797545957399558
228,228,-0.32,-0.07749975702255435,-0.24250024297744566,0.24250024297744566,0.05880636784412018
229,229,-0.32,-0.07578045094418212,-0.24421954905581789,0.24421954905581789,0.05964318814102704
230,230,-0.32,-0.07406114486580984,-0.24593885513419017,0.24593885513419017,0.06048592046471618
231,231,-0.32,-0.0723418387874376,-0.2476581612125624,0.2476581612125624,0.06133456481518755
232,232,-0.32,-0.07062253270906538,-0.24937746729093463,0.24937746729093463,0.062189121192441174
233,233,-0.32,-0.06890322663069315,-0.25109677336930686,0.25109677336930686,0.06304958959647705
234,234,-0.32,-0.06718392055232086,-0.25281607944767914,0.25281607944767914,0.06391597002729521
235,235,-0.32,-0.06546461447394863,-0.25453538552605137,0.25453538552605137,0.06478826248489561
236,236,-0.32,-0.0637453083955764,-0.2562546916044236,0.2562546916044236,0.06566646696927825
237,237,-0.32,-0.06202600231720412,-0.2579739976827959,0.2579739976827959,0.06655058348044318
238,238,-0.32,-0.06030669623883189,-0.2596933037611681,0.2596933037611681,0.06744061201839033
239,239,0.0,-0.05858739016045966,0.05858739016045966,0.05858739016045966,0.0034324822858139256
240,240,0.0,-0.05686808408208743,0.05686808408208743,0.05686808408208743,0.0032339789871673663
241,241,0.0,-0.05514877800371515,0.05514877800371515,0.05514877800371515,0.003041387715303056
242,242,0.0,-0.05342947192534292,0.05342947192534292,0.05342947192534292,0.002854708470221007
243,243,0.0,-0.05171016584697069,0.05171016584697069,0.05171016584697069,0.002673941251921214
244,244,0.0,-0.049990859768598406,0.049990859768598406,0.049990859768598406,0.0024990860604036705
245,245,0.0,-0.04827155369022618,0.04827155369022618,0.04827155369022618,0.0023301428956683883
246,246,0.0,-0.04655224761185395,0.04655224761185395,0.04655224761185395,0.0021671117577153616
247,247,0.0,-0.04483294153348172,0.04483294153348172,0.04483294153348172,0.00200999264654459
248,248,0.0,-0.043113635455109434,0.043113635455109434,0.043113635455109434,0.0018587855621560693
249,249,0.0,-0.041394329376737204,0.041394329376737204,0.041394329376737204,0.0017134905045498086
250,250,0.0,-0.039675023298364975,0.039675023298364975,0.039675023298364975,0.0015741074737258035
251,251,0.0,-0.03795571721999269,0.03795571721999269,0.03795571721999269,0.0014406364696840496
252,252,0.0,-0.03623641114162046,0.03623641114162046,0.03623641114162046,0.0013130774924245555
253,253,0.0,-0.03451710506324823,0.03451710506324823,0.03451710506324823,0.0011914305419473167
254,254,0.0,-0.032797798984876,0.032797798984876,0.032797798984876,0.0010756956182523334
255,255,0.0,-0.03107849290650372,0.03107849290650372,0.03107849290650372,0.000965872721339602
256,256,0.0,-0.02935918682813149,0.02935918682813149,0.02935918682813149,0.0008619618512091295
257,257,0.0,-0.02763988074975926,0.02763988074975926,0.02763988074975926,0.0007639630078609125
258,258,0.0,-0.025920574671386976,0.025920574671386976,0.025920574671386976,0.000671876191294948
259,259,0.0,-0.024201268593014746,0.024201268593014746,0.024201268593014746,0.000585701401511242
260,260,0.0,-0.022481962514642517,0.022481962514642517,0.022481962514642517,0.0005054386385097912
261,261,0.0,-0.020762656436270288,0.020762656436270288,0.020762656436270288,0.000431087902290596
262,262,0.0,-0.019043350357898003,0.019043350357898003,0.019043350357898003,0.00036264919285365404
263,263,0.0,-0.017324044279525774,0.017324044279525774,0.017324044279525774,0.0003001225101989697
264,264,0.0,-0.015604738201153545,0.015604738201153545,0.015604738201153545,0.00024350785432654078
265,265,0.0,-0.01388543212278126,0.01388543212278126,0.01388543212278126,0.0001928052252363657
266,266,0.0,-0.012166126044409031,0.012166126044409031,0.012166126044409031,0.00014801462292844775
267,267,0.0,-0.010446819966036802,0.010446819966036802,0.010446819966036802,0.00010913604740278517
268,268,0.0,-0.008727513887664573,0.008727513887664573,0.008727513887664573,7.616949865937799e-05
269,269,0.0,-0.007008207809292288,0.007008207809292288,0.007008207809292288,4.9114976698225414e-05
270,270,0.0,-0.005288901730920059,0.005288901730920059,0.005288901730920059,2.79724815193292e-05
271,271,0.0,-0.00356959565254783,0.00356959565254783,0.00356959565254783,1.2742013122688369e-05
272,272,0.0,-0.0018502895741755454,0.0018502895741755454,0.0018502895741755454,3.4235715083027212e-06
273,273,0.0,-0.00013098349580331625,0.00013098349580331625,0.00013098349580331625,1.7156676172857367e-08
274,274,0.0,0.001588322582568913,-0.001588322582568913,0.001588322582568913,2.522768626298381e-06
275,275,0.0,0.003307628660941142,-0.003307628660941142,0.003307628660941142,1.0940407358679292e-05
276,276,0.0,0.005026934739313427,-0.005026934739313427,0.005026934739313427,2.527007287331615e-05
277,277,0.0,0.006746240817685656,-0.006746240817685656,0.006746240817685656,4.551176517020803e-05
278,278,0.0,0.008465546896057885,-0.008465546896057885,0.008465546896057885,7.16654842493553e-05
279,279,0.0,0.01018485297443017,-0.01018485297443017,0.01018485297443017,0.00010373123011075907
280,280,0.0,0.011904159052802399,-0.011904159052802399,0.011904159052802399,0.0001417090027544173
281,281,0.0,0.013623465131174628,-0.013623465131174628,0.013623465131174628,0.00018559880218033093
282,282,0.0,0.015342771209546857,-0.015342771209546857,0.015342771209546857,0.00023540062838849993
283,283,0.0,0.017062077287919142,-0.017062077287919142,0.017062077287919142,0.00029111448137892623
284,284,0.0,0.01878138336629137,-0.01878138336629137,0.01878138336629137,0.00035274036115160617
285,285,0.0,0.0205006894446636,-0.0205006894446636,0.0205006894446636,0.00042027826770654156
286,286,0.0,0.022219995523035885,-0.022219995523035885,0.022219995523035885,0.0004937282010437347
287,287,0.0,0.023939301601408114,-0.023939301601408114,0.023939301601408114,0.0005730901611631811
288,288,0.0,0.025658607679780343,-0.025658607679780343,0.025658607679780343,0.0006583641480648828
289,289,0.0,0.027377913758152572,-0.027377913758152572,0.027377913758152572,0.0007495501617488399
290,290,0.0,0.029097219836524857,-0.029097219836524857,0.029097219836524857,0.0008466482022150557
291,291,0.0,0.03081652591489703,-0.03081652591489703,0.03081652591489703,0.0009496582694635202
292,292,0.0,0.03253583199326937,-0.03253583199326937,0.03253583199326937,0.0010585803634942507
293,293,0.0,0.0342551380716416,-0.0342551380716416,0.0342551380716416,0.0011734144843072297
294,294,0.0,0.03597444415001383,-0.03597444415001383,0.03597444415001383,0.0012941606319024643
295,295,0.0,0.03769375022838606,-0.03769375022838606,0.03769375022838606,0.001420818806279954
296,296,0.0,0.03941305630675829,-0.03941305630675829,0.03941305630675829,0.001553389007439699
297,297,0.0,0.041132362385130516,-0.041132362385130516,0.041132362385130516,0.0016918712353816998
