,index,height $\mu m$,linear regression,Yi,absolute height,square height
1305,1305,-7.68,-3.9880146397970657,-3.691985360202934,3.691985360202934,13.630755899952788
1306,1306,-8.0,-3.988407548428462,-4.011592451571538,4.011592451571538,16.09287399750574
1307,1307,-8.0,-3.9888004570598583,-4.011199542940142,4.011199542940142,16.089721773283205
1308,1308,-8.0,-3.9891933656912544,-4.010806634308746,4.010806634308746,16.086569857815046
1309,1309,-8.0,-3.989586274322651,-4.010413725677349,4.010413725677349,16.083418251101275
1310,1310,-8.0,-3.9899791829540474,-4.010020817045953,4.010020817045953,16.08026695314189
1311,1311,-8.0,-3.9903720915854435,-4.009627908414556,4.009627908414556,16.077115963936887
1312,1312,-8.0,-3.99076500021684,-4.0092349997831604,4.0092349997831604,16.073965283486277
1313,1313,-8.0,-3.991157908848236,-4.008842091151764,4.008842091151764,16.07081491179005
1314,1314,-8.0,-3.9915508174796326,-4.008449182520367,4.008449182520367,16.067664848848203
1315,1315,-8.96,-3.991943726111029,-4.968056273888972,4.968056273888972,24.681583140527575
1316,1316,-8.96,-3.992336634742425,-4.967663365257575,4.967663365257575,24.67767931052222
1317,1317,-8.96,-3.9927295433738217,-4.96727045662618,4.96727045662618,24.673775789271254
1318,1318,-8.96,-3.9931224520052178,-4.966877547994783,4.966877547994783,24.66987257677467
1319,1319,-8.96,-3.9935153606366143,-4.966484639363387,4.966484639363387,24.665969673032468
1320,1320,-8.96,-3.993908269268011,-4.96609173073199,4.96609173073199,24.662067078044654
1321,1321,-8.96,-3.994301177899407,-4.9656988221005935,4.9656988221005935,24.658164791811224
1322,1322,-8.96,-3.9946940865308034,-4.965305913469198,4.965305913469198,24.654262814332185
1323,1323,-8.96,-3.9950869951621995,-4.964913004837801,4.964913004837801,24.650361145607526
1324,1324,-8.96,-3.995479903793596,-4.964520096206405,4.964520096206405,24.64645978563725
1325,1325,-8.96,-3.9958728124249925,-4.964127187575008,4.964127187575008,24.642558734421364
1326,1326,-8.96,-3.996265721056389,-4.963734278943612,4.963734278943612,24.638657991959857
1327,1327,-8.96,-3.996658629687785,-4.963341370312216,4.963341370312216,24.634757558252748
1328,1328,-8.96,-3.9970515383191816,-4.962948461680819,4.962948461680819,24.630857433300005
1329,1329,-8.96,-3.9974444469505777,-4.962555553049423,4.962555553049423,24.626957617101667
1330,1330,-8.96,-3.997837355581974,-4.962162644418027,4.962162644418027,24.623058109657702
1331,1331,-8.96,-3.9982302642133707,-4.96176973578663,4.96176973578663,24.619158910968125
1332,1332,-8.96,-3.9986231728447668,-4.9613768271552345,4.9613768271552345,24.61526002103294
1333,1333,-8.96,-3.9990160814761633,-4.960983918523837,4.960983918523837,24.611361439852125
1334,1334,-8.96,-3.9994089901075593,-4.9605910098924415,4.9605910098924415,24.607463167425713
1335,1335,-8.96,-3.999801898738956,-4.960198101261045,4.960198101261045,24.603565203753675
1336,1336,-9.28,-4.000194807370352,-5.279805192629647,5.279805192629647,27.876342872118983
1337,1337,-9.28,-4.000587716001749,-5.2794122839982505,5.2794122839982505,27.872194064431625
1338,1338,-9.28,-4.0009806246331445,-5.279019375366855,5.279019375366855,27.868045565498658
1339,1339,-9.28,-4.001373533264541,-5.278626466735458,5.278626466735458,27.863897375320068
1340,1340,-9.28,-4.0017664418959376,-5.278233558104062,5.278233558104062,27.859749493895865
1341,1341,-9.28,-4.002159350527334,-5.277840649472665,5.277840649472665,27.855601921226047
1342,1342,-9.28,-4.002552259158731,-5.277447740841269,5.277447740841269,27.85145465731061
1343,1343,-9.28,-4.002945167790127,-5.277054832209872,5.277054832209872,27.847307702149564
1344,1344,-9.28,-4.003338076421523,-5.276661923578477,5.276661923578477,27.843161055742907
1345,1345,-8.96,-4.003730985052919,-4.956269014947082,4.956269014947082,24.564602548524515
1346,1346,-8.96,-4.004123893684316,-4.955876106315685,4.955876106315685,24.560707981150717
1347,1347,-8.96,-4.004516802315712,-4.955483197684289,4.955483197684289,24.556813722531302
1348,1348,-8.96,-4.004909710947109,-4.955090289052892,4.955090289052892,24.552919772666275
1349,1349,-8.96,-4.005302619578504,-4.954697380421496,4.954697380421496,24.54902613155564
1350,1350,-8.96,-4.005695528209901,-4.9543044717901,4.9543044717901,24.54513279919938
1351,1351,-8.96,-4.0060884368412975,-4.953911563158703,4.953911563158703,24.541239775597507
1352,1352,-8.96,-4.006481345472694,-4.953518654527307,4.953518654527307,24.537347060750022
1353,1353,-8.96,-4.0068742541040905,-4.95312574589591,4.95312574589591,24.533454654656918
1354,1354,-8.96,-4.007267162735486,-4.952732837264515,4.952732837264515,24.52956255731821
1355,1355,-8.96,-4.007660071366883,-4.952339928633118,4.952339928633118,24.525670768733878
1356,1356,-8.96,-4.008052979998279,-4.951947020001722,4.951947020001722,24.521779288903932
1357,1357,-8.96,-4.008445888629676,-4.951554111370325,4.951554111370325,24.51788811782837
1358,1358,-8.96,-4.008838797261072,-4.951161202738929,4.951161202738929,24.513997255507196
1359,1359,-8.96,-4.009231705892468,-4.950768294107533,4.950768294107533,24.510106701940412
1360,1360,-8.96,-4.009624614523864,-4.9503753854761365,4.9503753854761365,24.50621645712801
1361,1361,-8.96,-4.010017523155261,-4.94998247684474,4.94998247684474,24.502326521069985
1362,1362,-8.96,-4.010410431786657,-4.9495895682133435,4.9495895682133435,24.498436893766353
1363,1363,-8.96,-4.010803340418054,-4.949196659581947,4.949196659581947,24.4945475752171
1364,1364,-8.96,-4.0111962490494495,-4.948803750950551,4.948803750950551,24.490658565422248
1365,1365,-8.96,-4.011589157680846,-4.948410842319155,4.948410842319155,24.486769864381767
1366,1366,-8.96,-4.0119820663122425,-4.948017933687758,4.948017933687758,24.482881472095674
1367,1367,-8.96,-4.012374974943639,-4.947625025056362,4.947625025056362,24.478993388563964
1368,1368,-8.96,-4.0127678835750356,-4.947232116424965,4.947232116424965,24.475105613786642
1369,1369,-8.96,-4.013160792206431,-4.94683920779357,4.94683920779357,24.47121814776371
1370,1370,-8.0,-4.013553700837828,-3.9864462991621723,3.9864462991621723,15.89175409610378
1371,1371,-8.0,-4.013946609469224,-3.986053390530776,3.986053390530776,15.888621632161893
1372,1372,-8.0,-4.014339518100621,-3.9856604818993793,3.9856604818993793,15.885489476974392
1373,1373,-8.0,-4.014732426732017,-3.9852675732679828,3.9852675732679828,15.882357630541277
1374,1374,-8.0,-4.015125335363413,-3.984874664636587,3.984874664636587,15.879226092862552
1375,1375,-8.0,-4.015518243994809,-3.9844817560051906,3.9844817560051906,15.876094863938206
1376,1376,-8.0,-4.015911152626206,-3.984088847373794,3.984088847373794,15.872963943768248
1377,1377,-8.0,-4.016304061257602,-3.9836959387423976,3.9836959387423976,15.869833332352671
1378,1378,-8.0,-4.016696969888999,-3.983303030111001,3.983303030111001,15.866703029691482
1379,1379,-7.68,-4.017089878520395,-3.662910121479605,3.662910121479605,13.416910558037737
1380,1380,-7.68,-4.017482787151791,-3.6625172128482086,3.6625172128482086,13.414032334409411
1381,1381,-7.68,-4.017875695783188,-3.662124304216812,3.662124304216812,13.411154419535471
1382,1382,-7.68,-4.018268604414584,-3.6617313955854156,3.6617313955854156,13.408276813415915
1383,1383,-7.68,-4.018661513045981,-3.661338486954019,3.661338486954019,13.405399516050746
1384,1384,-7.68,-4.019054421677377,-3.6609455783226226,3.6609455783226226,13.402522527439961
1385,1385,-7.68,-4.019447330308773,-3.660552669691227,3.660552669691227,13.39964584758357
1386,1386,-7.68,-4.019840238940169,-3.6601597610598304,3.6601597610598304,13.396769476481555
